Block	Trials	options	pace	vis	columns	rows	dispEV	dispTrialNo dispTotalScore dispGraph
1	100	8	self	all	4	2	1	1	1	1
2	100	8	self	all	4	2	1	1	1	1
3	100	8	self	all	4	2	1	1	1	1
4	100	8	self	all	4	2	1	1	1	1
5	100	8	self	all	4	2	1	1	1	1
6	100	8	self	all	4	2	1	1	1	1
7	100	8	self	all	4	2	1	1	1	1
8	100	8	self	all	4	2	1	1	1	1
9	100	8	auto	all	4	2	1	1	1	1
10	100	8	auto	all	4	2	1	1	1	1
